date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-01-28,Wytham,4.00390625,8.59375,4.129882813,8.59375,4.129882813,6.3618164065,2.3618164065,36.3984375065
2025-01-29,Wytham,0.001953125,6.563476563,2.203125,6.563476563,4,5.2817382815,1.2817382815,37.680175788
2025-01-30,Wytham,5.923828125,7.129882813,0.083984375,7.129882813,4,5.5649414065,1.5649414065,39.2451171945
2025-01-31,Wytham,0.120117188,8.034179688,1.373046875,8.034179688,4,6.017089844,2.017089844,41.2622070385
2025-02-01,Wytham,0,5.23046875,4.762695313,5.23046875,4.762695313,4.9965820315,0.9965820315,42.25878907
2025-02-02,Wytham,9.77e-4,7.919921875,0.829101563,7.919921875,4,5.9599609375,1.9599609375,44.2187500075
2025-02-03,Wytham,0.170898438,8.3671875,0.302734375,8.3671875,4,6.18359375,2.18359375,46.4023437575
2025-02-04,Wytham,0.916015625,10.35644531,3.977539063,10.35644531,4,7.178222655,3.178222655,49.5805664125
2025-02-05,Wytham,0.0078125,8.548828125,0.904296875,8.548828125,4,6.2744140625,2.2744140625,51.854980475
2025-02-06,Wytham,0.208007813,6.217773438,0.065429688,6.217773438,4,5.108886719,1.108886719,52.963867194
