LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,observationId,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,V29,New_trait_name
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996779,57994447,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.512,g g-1,Single,NA,NA,NA,0.512,g/g,NA,NA,6.69099,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996780,57994455,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.324,g g-1,Single,NA,NA,NA,0.324,g/g,NA,NA,4.00961,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996781,57994463,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.22,g g-1,Single,NA,NA,NA,0.22,g/g,NA,NA,1.74115,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996782,57994471,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.585,g g-1,Single,NA,NA,NA,0.585,g/g,NA,NA,7.47204,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996783,57994479,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.33,g g-1,Single,NA,NA,NA,0.33,g/g,NA,NA,4.11714,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996784,57994487,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.28,g g-1,Single,NA,NA,NA,0.28,g/g,NA,NA,3.15434,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996785,57994495,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.241,g g-1,Single,NA,NA,NA,0.241,g/g,NA,NA,2.2754,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996786,57994503,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.22,g g-1,Single,NA,NA,NA,0.22,g/g,NA,NA,1.74115,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996787,57994511,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.225,g g-1,Single,NA,NA,NA,0.225,g/g,NA,NA,1.87284,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996788,57994519,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.276,g g-1,Single,NA,NA,NA,0.276,g/g,NA,NA,3.07002,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996789,57994527,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.159,g g-1,Single,NA,NA,NA,0.159,g/g,NA,NA,1.21333,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996790,57994535,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.207,g g-1,Single,NA,NA,NA,0.207,g/g,NA,NA,1.38423,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996791,57994543,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.359,g g-1,Single,NA,NA,NA,0.359,g/g,NA,NA,4.61072,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996792,57994551,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.404,g g-1,Single,NA,NA,NA,0.404,g/g,NA,NA,5.30273,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Rossi,Christian,519,SwissNationalPark_Engadine,Taraxacum officinale,99439,Taraxacum campylodes,5996793,57994559,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC [g g-1],0.272,g g-1,Single,NA,NA,NA,0.272,g/g,NA,NA,2.98448,"Rossi C., Kneubuehler M.,Schuetz M.,Shaepman M.E., Haller R.M.,Risch A.C. (2020) From local to regional: Functional diversity in differently managed alpine grasslands.Remote Sensing of Environment, Volume 236, 111415, DOI: 10.1016/j.rse.2019.111415",NA,NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214765,60523009,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,350.36,mg/g,Single,NA,NA,NA,0.35036,g/g,NA,56636385,1.60224,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214766,60523026,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,265.73,mg/g,Single,NA,NA,NA,0.26573,g/g,NA,59106300,0.828811,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214767,60523043,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,270.68,mg/g,Single,NA,NA,NA,0.27068,g/g,NA,NA,0.758464,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214768,60523066,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,322.22,mg/g,Single,NA,NA,NA,0.32222,g/g,NA,58541404,1.10488,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214769,60523089,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,315.22,mg/g,Single,NA,NA,NA,0.31522,g/g,NA,27139528,0.982485,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214770,60523112,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,250,mg/g,Single,NA,NA,NA,0.25,g/g,NA,20027866,1.05827,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214771,60523135,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,274.39,mg/g,Single,NA,NA,NA,0.27439,g/g,NA,20949909,0.711005,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214772,60523158,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,294.52,mg/g,Single,NA,NA,NA,0.29452,g/g,NA,20949807,0.568468,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214773,60523175,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,303.03,mg/g,Single,NA,NA,NA,0.30303,g/g,NA,22156617,0.73354,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214774,60523192,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,314.61,mg/g,Single,NA,NA,NA,0.31461,g/g,NA,58543744,0.965944,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214775,60523215,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,187.5,mg/g,Single,NA,NA,NA,0.1875,g/g,NA,NA,2.14346,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214776,60523232,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,310.98,mg/g,Single,NA,NA,NA,0.31098,g/g,NA,27139444,0.904782,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214777,60523255,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,255.61,mg/g,Single,NA,NA,NA,0.25561,g/g,NA,NA,0.974553,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214778,60523272,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,284.55,mg/g,Single,NA,NA,NA,0.28455,g/g,NA,56636229,0.572281,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214779,60523295,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,304.6,mg/g,Single,NA,NA,NA,0.3046,g/g,NA,1876690,0.781747,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214780,60523318,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,209.52,mg/g,Single,NA,NA,NA,0.20952,g/g,NA,1876725,1.72982,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
Siebenkäs,Alrun,616,Div_Resource Pot Experiment,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6214781,60523335,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,237.57,mg/g,Single,NA,NA,NA,0.23757,g/g,NA,NA,1.25064,"Siebenkäs A, Schumacher J, Roscher C (2015) Phenotypic plasticity to light and nutrient availability alters functional trait ranking across eight perennial grassland species. AoB Plants 7:plv029. doi: 10.1093/aobpla/plv029","Leaf dry matter content, leaf dry mass per water-saturated leaf fresh weight",NA,NA,LDMC
